[PTRACE] op=from_f32_p32e2 rank=1 shape=[1000] n=1000 min=-0.120803 max=0.155103 mean=-1.01848e-07 absmax=0.155103 sample=[0.047188,0.00994938,-0.0333951,-0.0513391,0.0119235,0.0223448,-0.0173843,-0.0119051,0.0139659,-0.00548313,-0.0134734,-0.0414788,-0.0265897,-0.0161713,0.007914,-0.00273757,-0.0375606,-0.0484373,0.0147244,0.00742146,0.0207465,0.0788737,0.0507968,-0.0131684,0.0166586,-0.00784931,0.0264601,0.00826193,0.0227607,-0.0049684,0.024963,0.00393419]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[96] n=96 min=-0.674973 max=1.60439 mean=0.186523 absmax=1.60439 sample=[0.339253,0.386372,-0.114262,0.00824574,0.0812794,0.0907031,0.961218,-0.169627,0.030627,0.0106017,-0.0365168,0.452338,0.0153135,-0.57838,-0.0683218,0.408753,-0.00117796,-0.674973,0.286245,1.05899,-0.18494,0.00824574,-0.0482965,-0.0188474,0.0270931,0.031805,-0.204966,0,-0.579558,0.00706778,0.444092,-0.414643]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[96,1,3,3] n=864 min=-6.35805 max=4.75602 mean=-0.016456 absmax=6.35805 sample=[-0.250317,-0.450571,-0.250317,-0.500634,-0.500634,-0.350444,-0.100127,-0.300381,-0.100127,-0.400507,-0.200254,0,-0.650824,-0.250317,0,-0.500634,-0.450571,-0.15019,-0.600761,-0.250317,0.300381,0.951205,2.00254,0.901142,-0.100127,-0.750951,-1.90241,0.200254,0.300381,-0.0500634,0.300381,0.700888]
[PTRACE] op=conv2d_nchw_p32e2 rank=4 shape=[1,96,56,56] n=301056 min=-26.0024 max=20.1812 mean=0.0592993 absmax=26.0024 sample=[-0.895735,-0.58036,-1.15936,-1.11152,-1.55911,-1.13224,-1.22388,-0.667353,-0.414602,-0.798502,-0.638542,-0.31612,-0.45625,-0.400576,-0.0225715,0.219372,-0.171612,-0.58552,-0.598626,-0.557789,-0.537317,-0.329772,-0.43541,-0.831012,-0.772757,-1.12487,-0.4935,3.30345,0.209514,-2.11261,-2.17473,-2.04236]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[24] n=24 min=-1.16586 max=1.80245 mean=0.0934128 absmax=1.80245 sample=[-1.16586,0.508571,-0.700806,-0.192795,-0.0989159,-0.730467,-0.424625,0.18552,-0.195733,0.00461701,0.0237846,0.406717,0.137671,1.80245,1.30563,0.820569,0.199511,-0.193914,-0.484926,0.131095,0.345156,0.280938,0.149563,0.128157]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[24,96,1,1] n=2304 min=-0.749215 max=0.755161 mean=0.00361053 absmax=0.755161 sample=[0.2319,0.243792,-0.0237846,-0.0297307,0.475692,-0.0356769,0.273523,-0.327038,-0.267577,0.0654076,0.112977,0.332984,-0.0654076,-0.0654076,-0.0297307,0.422177,-0.2319,-0.124869,-0.0713538,0.445961,0.0654076,0.0891922,-0.0118923,0.0356769,0.0772999,0.0891922,0.297307,-0.130815,-0.172438,-0.0118923,-0.184331,-0.0356769]
[PTRACE] op=gemm_p32e2 rank=3 shape=[1,24,3136] n=75264 min=-23.3602 max=20.3918 mean=-0.607913 absmax=23.3602 sample=[4.94779,2.29188,0.866518,2.27436,2.58283,-0.140798,4.31705,3.4209,0.877689,0.764486,0.755601,0.882315,0.543443,0.474195,1.40746,-0.330615,0.483792,-0.127603,0.713872,0.808931,0.382083,0.504919,0.230073,-1.21249,-0.0959667,1.34521,0.315053,-4.78603,-9.14212,-1.08402,2.57819,3.79239]
[PTRACE] op=add_p32e2 rank=3 shape=[1,24,3136] n=75264 min=-21.5577 max=22.1943 mean=-0.5145 absmax=22.1943 sample=[3.78193,1.12601,-0.299347,1.1085,1.41696,-1.30666,3.15118,2.25504,-0.288176,-0.401379,-0.410264,-0.28355,-0.622422,-0.69167,0.241592,-1.49648,-0.682073,-1.29347,-0.451993,-0.356934,-0.783782,-0.660945,-0.935792,-2.37835,-1.26183,0.179348,-0.850812,-5.9519,-10.308,-2.24988,1.41233,2.62652]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[144] n=144 min=-0.388004 max=1.01226 mean=0.107157 absmax=1.01226 sample=[-0.388004,0.219625,-0.0445525,0.0578346,-0.178524,0.0980991,0.242842,0.0767642,0.130625,0.180406,0.313018,0.208016,0.119748,0.0160012,-0.208748,-0.09287,0.0834575,0.140874,0.323372,0.0397417,0.280388,0.177478,0.0706983,0.0538604,-0.161372,0.489032,-0.0516642,0.209794,0.0275054,0.289905,0.154051,0.0872225]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[144,24,1,1] n=3456 min=-0.334475 max=0.305505 mean=0.00239819 absmax=0.334475 sample=[-0.00790099,-0.00263366,-0.223861,-0.110614,0.0131683,-0.210693,-0.0921782,-0.334475,0.223861,0.10798,-0.152753,-0.223861,-0.0842773,0.100079,-0.152753,0.131683,0.039505,-0.313406,-0.0658416,0.184356,-0.0579406,0.134317,0.0605743,-0.0342376,-0.023703,0.121149,-0.0526733,-0.039505,-0.023703,0.0632079,0.0421386,-0.031604]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[144] n=144 min=-0.757723 max=3.60217 mean=0.0839021 absmax=3.60217 sample=[0.433326,0.0491717,0.0437082,0.0379032,-0.0549767,-0.00887823,0.31586,0.227078,0.00239029,0.00887823,0.448009,0.263615,0.0379032,0.475327,0.00375617,-0.0126344,-0.0484888,-0.0256103,0.254737,-0.00204882,0.303567,-0.303226,-0.0307323,-0.138637,0.370837,0.554889,0.057367,0.0262932,-0.0228785,0.425131,-0.430594,0.0437082]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[144,1,3,3] n=1296 min=-4.80472 max=4.80472 mean=0.0211932 absmax=4.80472 sample=[0.718817,-1.24847,0.983644,-0.832314,-0.113497,-2.11862,1.09714,-2.23212,1.32414,0.113497,-0.643152,0.264827,1.02148,-2.11862,1.36197,0.0756649,-0.756649,0.491822,-0.226995,-0.945812,-0.416157,0.416157,0.794482,-0.30266,-0.30266,2.04295,0.113497,-0.189162,0.226995,-0.189162,-0.45399,1.92946]
[PTRACE] op=gemm_p32e2 rank=3 shape=[1,144,3136] n=451584 min=-12.5386 max=11.3713 mean=0.00428733 absmax=12.5386 sample=[1.17311,0.938112,0.605858,0.552195,0.830288,0.905253,-0.117123,2.0571,0.605369,1.20383,1.028,1.08661,0.938666,1.482,1.311,1.10137,1.40759,1.2459,0.961274,1.18965,0.88979,1.46362,1.27332,0.869369,0.793366,0.573085,0.598128,1.45689,1.50311,0.199508,0.00202701,0.844791]
[PTRACE] op=add_p32e2 rank=3 shape=[1,144,3136] n=451584 min=-12.6255 max=11.2844 mean=0.111445 absmax=12.6255 sample=[0.78511,0.550108,0.217854,0.164191,0.442284,0.517249,-0.505127,1.6691,0.217365,0.815824,0.639999,0.698608,0.550662,1.09399,0.922999,0.713362,1.01959,0.857891,0.57327,0.80165,0.501786,1.07562,0.885312,0.481365,0.405362,0.185081,0.210123,1.06889,1.11511,-0.188496,-0.385977,0.456787]
[PTRACE] op=conv2d_nchw_p32e2 rank=4 shape=[1,144,56,56] n=451584 min=-54.2473 max=73.5677 mean=0.0447079 absmax=73.5677 sample=[1.87828,-2.11387,-0.612932,-0.45087,-0.792153,2.59428,-5.41927,1.25018,-2.80064,-0.928669,-1.67862,-1.15835,-2.53896,-2.20216,-0.978405,-2.85502,-2.68803,-1.07868,-2.4854,0.540102,-3.1634,-1.90438,-2.91137,0.481404,-1.22874,2.12757,-2.72285,-4.32571,1.28307,0.348709,0.174246,0.964557]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[24] n=24 min=-2.23447 max=1.28455 mean=-0.199167 absmax=2.23447 sample=[-1.4037,-1.04816,0.0881704,-0.184322,-1.25111,1.05481,0.795624,0.0893105,0.0984316,-0.0817096,-2.23447,-0.631635,0.622323,-1.19847,0.149168,-0.343561,0.373204,-0.544034,-0.51116,0.344321,0.940991,0.84636,-2.03495,1.28455]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[24,144,1,1] n=3456 min=-0.96377 max=1.21187 mean=0.0100917 absmax=1.21187 sample=[-0.0190846,-0.0477114,-0.200388,0.276726,-0.171761,0.0667959,0.0190846,0.0381691,-0.267184,0.0667959,0.12405,0.238557,0.391233,0.152676,-0.200388,0.0667959,-0.0572537,0.133592,0.0667959,0.0477114,0.143134,-0.276726,-0.286268,-0.0286268,-0.104965,0.0858805,-0.162219,0.190846,0.267184,-0.00954228,0,0.620248]
[PTRACE] op=gemm_p32e2 rank=3 shape=[1,24,3136] n=75264 min=-71.3122 max=82.2923 mean=0.41495 absmax=82.2923 sample=[-1.05114,6.50446,-6.71746,2.76356,2.41167,-1.79371,-9.22436,-0.284397,-0.795634,-1.15881,-0.581473,1.42387,-0.615724,-2.96774,8.43707,2.86731,-0.320107,4.97499,7.05776,3.34319,-6.71967,-4.8008,3.67671,5.87918,1.18697,-1.96541,-14.6929,-8.46135,-2.1763,-7.39656,-13.8058,-3.80961]
[PTRACE] op=add_p32e2 rank=3 shape=[1,24,3136] n=75264 min=-72.5106 max=81.7483 mean=0.215783 absmax=81.7483 sample=[-2.45483,5.10076,-8.12116,1.35987,1.00797,-3.1974,-10.6281,-1.68809,-2.19933,-2.56251,-1.98517,0.0201696,-2.01942,-4.37144,7.03337,1.46362,-1.7238,3.5713,5.65407,1.9395,-8.12337,-6.2045,2.27302,4.47548,-0.216723,-3.3691,-16.0966,-9.86505,-3.57999,-8.80026,-15.2094,-5.2133]
[PTRACE] op=add_p32e2 rank=4 shape=[1,24,56,56] n=75264 min=-94.0684 max=98.955 mean=-0.298717 absmax=98.955 sample=[1.3271,6.22677,-8.42051,2.46836,2.42493,-4.50407,-7.47688,0.566943,-2.48751,-2.96388,-2.39543,-0.26338,-2.64184,-5.06311,7.27496,-0.0328612,-2.40588,2.27783,5.20207,1.58256,-8.90715,-6.86544,1.33722,2.09713,-1.47855,-3.18976,-16.9474,-15.8169,-13.888,-11.0501,-13.7971,-2.58678]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[144] n=144 min=-0.331124 max=0.331987 mean=0.0402623 absmax=0.331987 sample=[0.112723,0.210206,0.0359449,0.25032,-0.0319191,-0.0609626,0.0999268,0.0360887,0.231341,0.0577994,-0.167216,-0.0875618,0.0878494,-0.148237,-0.0217107,-0.0980577,0.108985,0.148381,-0.0227172,-0.168797,-0.00790788,-0.0146655,-0.0600999,-0.0414085,0.0774972,-0.024155,0.240112,0.0805166,-0.174261,-0.200573,0.0964761,0.000575119]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[144,24,1,1] n=3456 min=-0.312501 max=0.314982 mean=-0.000707595 absmax=0.314982 sample=[-0.0322422,-0.0620043,0.0719249,-0.0198414,-0.00496034,-0.029762,0.0496034,0.190973,0.0124009,-0.0198414,-0.0843258,0.029762,0.0347224,-0.0744051,-0.114088,0.0570439,-0.0124009,-0.029762,-0.0545637,0.153771,0.119048,0.0744051,-0.00248017,-0.0570439,-0.0322422,0.014881,-0.00744051,-0.0124009,-0.00496034,0,0.00496034,-0.00992068]
[PTRACE] op=gemm_p32e2 rank=3 shape=[1,144,3136] n=451584 min=-51.5459 max=46.6294 mean=-0.0027289 absmax=51.5459 sample=[-0.254254,-2.02345,-0.355345,-1.01555,-1.73179,1.02582,-0.841938,-1.99852,-1.35363,-1.71971,-1.52373,-1.61837,-1.94651,-0.866301,-1.63616,-2.15028,-2.42074,-1.47225,-1.64728,-2.14679,-1.91024,-1.67611,-2.48033,-1.50143,-1.0054,-1.55661,-2.43066,-3.71021,-0.211044,-0.817563,0.698348,0.478618]
[PTRACE] op=add_p32e2 rank=3 shape=[1,144,3136] n=451584 min=-51.5538 max=46.6875 mean=0.0375334 absmax=51.5538 sample=[-0.141531,-1.91072,-0.242621,-0.902827,-1.61906,1.13855,-0.729215,-1.88579,-1.2409,-1.60698,-1.41101,-1.50564,-1.83379,-0.753578,-1.52344,-2.03756,-2.30801,-1.35953,-1.53456,-2.03407,-1.79752,-1.56339,-2.3676,-1.3887,-0.892676,-1.44388,-2.31793,-3.59748,-0.0983204,-0.70484,0.811072,0.591341]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[144] n=144 min=-0.446178 max=1.58662 mean=0.226023 absmax=1.58662 sample=[0.835491,-0.0831117,0.422432,1.04546,0.316824,-0.0018747,0.711761,-0.0074988,0.889857,0.419308,-0.0049992,0.0031245,0.511168,-0.0018747,0.431806,0.0143727,0.031245,0.0431181,0.396186,-0.0256209,0.458052,0.365566,0.978593,-0.0018747,0.0037494,0.0018747,-0.0243711,0.582407,-0.0837366,-0.0006249,0.629899,0.507419]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[144,1,3,3] n=1296 min=-5.44042 max=5.90541 mean=0.0260482 absmax=5.90541 sample=[-0.139498,-0.278996,-0.185997,-0.278996,-0.464993,-0.371994,-0.185997,-0.371994,-0.278996,-0.185997,1.53448,-0.557992,-1.72047,1.39498,0.604491,-1.53448,-0.325495,1.11598,-0.278996,-0.604491,-0.464993,-0.557992,-0.69749,-0.604491,-0.418494,-0.65099,-0.418494,0.0464993,-0.371994,-0.325495,-0.464993,-1.06948]
[PTRACE] op=conv2d_nchw_p32e2 rank=4 shape=[1,144,28,28] n=112896 min=-59.4624 max=63.6698 mean=0.135096 absmax=63.6698 sample=[1.24597,1.67949,1.74094,1.62753,2.32625,2.11381,1.91345,1.95974,2.00007,2.14749,2.40684,2.17406,1.84982,2.58563,1.83759,1.43724,0.635649,0.325126,1.05575,2.89393,1.9494,0.924009,2.3698,2.052,1.97679,2.91187,1.18146,1.34024,0.0398749,0.739766,1.00389,0.394352]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[32] n=32 min=-1.68745 max=1.36566 mean=-0.0145747 absmax=1.68745 sample=[0.854894,0.544171,-0.586007,0.720857,0.12632,-1.5132,-0.257209,-0.195776,0.0343217,-1.68745,0.735885,1.36566,0.625101,0.868095,0.0594029,-0.533712,0.681052,-0.100223,0.563363,-0.296913,-0.16186,0.408306,-0.534118,0.392059,-0.772136,0.998273,-0.174655,-1.13952,0.278432,-0.956234,-0.640434,-0.173132]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[32,144,1,1] n=4608 min=-0.704015 max=0.868057 mean=0.000981952 absmax=0.868057 sample=[-0.211888,0.191383,-0.0820212,0.280239,0.170877,-0.0820212,-0.369095,-0.0205053,-0.232393,0.232393,-0.157207,0.232393,-0.246064,-0.0205053,0.0751861,0.0273404,-0.136702,-0.246064,-0.143537,0.0341755,-0.170877,-0.259734,0.102526,-0.0615159,-0.0273404,-0.0273404,0.225558,0.0956914,0.116197,0.0820212,0.0751861,-0.102526]
[PTRACE] op=gemm_p32e2 rank=3 shape=[1,32,784] n=25088 min=-85.9279 max=107.869 mean=0.701 absmax=107.869 sample=[4.63192,1.7845,-2.83664,3.68135,7.48605,5.15732,5.46634,11.3871,12.052,3.08611,15.2016,2.92629,-8.74361,19.8503,-2.93105,-12.1988,-21.2215,-11.2585,26.6637,28.409,5.15946,7.53996,-5.83145,12.8234,6.93929,3.02214,-3.37574,2.51709,-1.1238,7.17538,10.7838,13.7208]
[PTRACE] op=add_p32e2 rank=3 shape=[1,32,784] n=25088 min=-86.1237 max=107.673 mean=0.686425 absmax=107.673 sample=[5.48681,2.63939,-1.98175,4.53625,8.34094,6.01222,6.32124,12.242,12.9069,3.941,16.0565,3.78118,-7.88871,20.7052,-2.07616,-11.3439,-20.3666,-10.4036,27.5186,29.2639,6.01435,8.39486,-4.97656,13.6783,7.79418,3.87703,-2.52084,3.37198,-0.268908,8.03027,11.6387,14.5757]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[192] n=192 min=-0.154 max=0.404888 mean=0.120806 absmax=0.404888 sample=[0.0911294,-0.0188395,0.199753,0.070998,-0.124287,0.212348,0.221606,0.211272,-0.0656691,-0.0120573,0.180859,0.14824,0.153407,0.159867,-0.0540963,-0.0775111,0.175907,0.208419,0.0831091,0.20998,0.280009,0.142104,0.240123,0.289805,0.172355,0.199753,-0.0461299,0.0507052,0.135806,-0.10141,0.00129185,0.116643]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[192,32,1,1] n=6144 min=-0.184661 max=0.192229 mean=-5.66619e-05 absmax=0.192229 sample=[0.00605444,-0.0166497,0.0423811,0.0257314,0.027245,-0.00151361,0.105953,-0.0408675,0.0423811,0.00605444,0.0575172,0.0166497,0.0105953,0.00151361,0.00908167,0.00454083,0.0196769,-0.0423811,-0.0211906,-0.0393539,0.00908167,0.00908167,0.0181633,0.0287586,-0.0166497,-0.0605444,0.0332994,-0.0136225,0.00756806,0.0438947,0,0.0696261]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[192] n=192 min=-0.689844 max=0.850927 mean=0.0611939 absmax=0.850927 sample=[-0.18384,-0.0557766,-0.158405,-0.342691,-0.041944,0.276652,0.0589,-0.0178485,0.196333,0.128063,0.0107091,-0.0490834,-0.115569,-0.0740713,0.00312349,0.157959,0.0227568,-0.00535455,-0.0789796,0.0205258,0.0227568,0.0035697,0.355185,0.467184,-0.0316811,0.316811,-0.111999,-0.0718402,-0.125386,0.49485,0.153051,-0.123155]
[PTRACE] op=from_f32_p32e2 rank=4 shape=[192,1,3,3] n=1728 min=-6.15448 max=6.56823 mean=-0.0216391 absmax=6.56823 sample=[0.827493,-0.103437,-0.206873,0.258592,-2.68935,1.29296,-0.206873,0.62062,1.1378,0.0517183,1.18952,0.362028,0.258592,1.1378,0.103437,-0.465465,-1.39639,-0.879212,1.49983,0.982648,0.362028,0.568902,-0.724057,-1.29296,0.775775,-1.55155,-0.103437,-0.155155,0.206873,0.362028,0.0517183,1.1378]
[PTRACE] op=gemm_p32e2 rank=3 shape=[1,192,784] n=150528 min=-24.5673 max=25.3488 mean=-0.047943 absmax=25.3488 sample=[3.14019,1.51808,0.611915,3.79501,1.93688,1.61222,1.51927,2.23656,2.03264,0.24475,2.7575,0.949348,-0.849148,3.37047,-0.122901,1.04324,0.931314,-0.942315,3.84411,2.30149,-0.233457,1.55334,1.0531,2.09842,2.10442,0.604854,1.09314,1.70437,2.75192,2.1924,1.31469,3.79298]
[PTRACE] op=add_p32e2 rank=3 shape=[1,192,784] n=150528 min=-24.5961 max=25.377 mean=0.0728633 absmax=25.377 sample=[3.23132,1.60921,0.703045,3.88614,2.028,1.70335,1.6104,2.32769,2.12377,0.335879,2.84863,1.04048,-0.758019,3.4616,-0.0317715,1.13437,1.02244,-0.851186,3.93524,2.39262,-0.142328,1.64447,1.14423,2.18955,2.19555,0.695984,1.18427,1.7955,2.84304,2.28353,1.40582,3.88411]
[PTRACE] op=conv2d_nchw_p32e2 rank=4 shape=[1,192,28,28] n=150528 min=-107.899 max=97.4953 mean=0.10096 absmax=107.899 sample=[-2.43069,-0.338368,8.1856,-3.65058,-0.322805,-0.157943,1.90766,-0.975098,-4.76807,7.91051,-4.78207,-5.34584,10.4531,-10.2,1.31298,-0.901004,-4.67272,10.157,-2.54071,-7.86607,1.76082,2.11191,4.55934,-0.769075,-2.25406,0.0881429,-0.366365,-3.82218,-0.763595,4.66713,6.02448,-6.17333]
[PTRACE] op=from_f32_p32e2 rank=1 shape=[32] n=32 min=-0.526323 max=0.766136 mean=-0.0157803 absmax=0.766136 sample=[0.0703814,0.219205,-0.406667,0.673485,-0.240228,-0.0485275,0.160041,-0.371601,-0.517017,0.0964733,0.105198,-0.196935,-0.419962,-0.526323,0.0181147,-0.370853,0.383816,-0.18364,0.141843,0.472146,0.766136,-0.356727,0.220866,-0.482948,0.0978859,-0.158213,-0.452618,0.504968,0.521919,-0.164279,-0.230422,0.169514]
